"Id"	"Sireid"	"Damid"	"MGdamid"	"MGsireid"	"PGdamid"	"PGsireid"	"Batch"	"Ptype1"	"Ptype2"	"Ptype3"	"Ftype1"	"Ftype2"	"Ftype3"
3288	1058	1358	156	11	189	19	2	232.79	246.77	250.07	43.39	153.65	108.11
3289	1058	1358	156	11	189	19	2	352.13	536.43	350.59	25.41	140.03	92.62
3290	1058	1358	156	11	189	19	2	275.68	366.71	327.42	82.78	197.01	151.35
3291	1059	1359	156	11	184	19	1	253.65	259.87	190.2	-25.66	81.79	11.39
3292	1059	1359	156	11	184	19	1	124.31	292.43	230.81	146.46	261.23	185.54
3293	1059	1359	156	11	184	19	1	333.31	550.44	246.68	-42.18	79.41	0.9
3294	1059	1359	156	11	184	19	1	447.55	614.38	564.74	154.08	270	195.78
3295	1059	1359	156	11	184	19	1	364.79	532.6	519.81	191.94	309.16	234.09
3296	1060	1360	156	11	179	19	2	299.88	453.94	368.51	92.85	218.91	149.61
3297	1060	1360	156	11	179	19	2	237.3	325.44	368.92	158.2	279.6	214.32
3298	1060	1360	156	11	179	19	2	260.98	340.68	314.95	82.63	209.55	131.93
3299	1060	1360	156	11	179	19	2	284.07	366.22	444	191.77	317.81	246.06
3300	1060	1360	156	11	179	19	2	260.82	311.69	258.76	18.64	150.68	66.15
3301	1061	1361	161	11	198	18	1	202.28	328.15	440.73	276.18	343.96	330.27
3302	1061	1361	161	11	198	18	1	287.73	452.19	181.19	-61.04	6.69	-6.78
3303	1061	1361	161	11	198	18	1	252.22	229.61	168.38	-39.77	33.15	16.17
3304	1061	1361	161	11	198	18	1	185.06	259.55	250.19	99.91	165.77	148.5
3305	1061	1361	161	11	198	18	1	283.78	369.84	285.11	46.46	109.91	99.88
3306	1062	1362	161	11	193	18	2	352.32	438.74	344.49	10.82	102.86	69.66
3307	1062	1362	161	11	193	18	2	350.06	420.83	491.02	170.93	264.23	230.06
3308	1062	1362	161	11	193	18	2	314.59	448.79	426.07	138.16	231.83	189.42
3309	1062	1362	161	11	193	18	2	190.98	241.23	211.42	48.02	138.43	93.09
3310	1062	1362	161	11	193	18	2	307.85	525.46	312.19	30.34	118.98	85.4
3311	1063	1363	161	11	188	18	1	225.9	216.28	182.55	-1.36	67.59	71.81
3312	1063	1363	161	11	188	18	1	423.88	520.52	482.25	93.85	159.24	175.93
3313	1063	1363	161	11	188	18	1	253.3	526.86	273.34	59.07	128.18	131.69
3314	1063	1363	161	11	188	18	1	216.14	372.48	335.31	167.62	232.44	242.46
3315	1063	1363	161	11	188	18	1	331.04	449.31	419.61	133.92	208.65	204.1
3316	1064	1364	161	11	183	18	2	238.23	330.9	380.73	170.42	263.53	220.9
3317	1064	1364	161	11	183	18	2	194.57	324.4	383.35	211.71	308.37	270.61
3318	1064	1364	161	11	183	18	2	331.1	357.01	333.28	23.26	119.86	72.19
3319	1064	1364	161	11	183	18	2	207.53	431.6	430.54	255.22	348.84	312.27
3320	1064	1364	161	11	183	18	2	331.28	534.48	249.33	-50.88	48.55	2.6
3321	1065	1365	161	11	178	18	1	290.1	413.04	340.52	100.36	192.14	137.97
3322	1065	1365	161	11	178	18	1	180.67	269.78	256.4	121.07	214.61	157.22
3323	1065	1365	161	11	178	18	1	129.41	233.68	288.68	197.96	289.54	240.7
3324	1065	1365	161	11	178	18	1	360.17	636.08	379.85	62.72	149.31	101.08
3325	1065	1365	161	11	178	18	1	196.15	329.36	88.82	-62.81	24.54	-24.79
3326	1066	1366	166	11	197	17	2	344.25	342.96	279	-29.6	51.84	44.52
3327	1066	1366	166	11	197	17	2	113.59	96.32	129.56	40.37	116.23	115.16
3328	1066	1366	166	11	197	17	2	288.21	473.21	173.57	-84.32	-10.96	-17.16
3329	1066	1366	166	11	197	17	2	306.72	353.5	426.76	148.25	219.31	224.24
3330	1066	1366	166	11	197	17	2	223.87	329.6	389.4	197.13	266.66	267.68
3331	1067	1367	166	11	192	17	1	457.44	567.76	474.29	62.43	166.32	129.04
3332	1067	1367	166	11	192	17	1	144.72	216.37	216.75	111.16	200.47	171.53
3333	1067	1367	166	11	192	17	1	344.17	563.97	406.28	104.87	194.55	167.96
3334	1067	1367	166	11	192	17	1	491.54	744.04	614.22	163.7	257.74	228.11
3335	1067	1367	166	11	192	17	1	278.79	458.92	248.57	9.63	94.02	75.66
3336	1068	1368	166	11	187	17	2	216.34	318.36	215.54	30.39	125.98	97.45
3337	1068	1368	166	11	187	17	2	73.5	161.54	116.12	74.65	169.1	140.6
3338	1068	1368	166	11	187	17	2	209.3	340.25	244.23	58.78	154.45	119.96
3339	1068	1368	166	11	187	17	2	437.44	417.16	569.44	161.1	258.66	223.26
3340	1068	1368	166	11	187	17	2	294.48	337.46	260.15	-1.57	100.2	70.85
3341	1069	1369	166	11	182	17	1	365.52	475.6	495.94	178.74	275.41	226.47
3342	1069	1369	166	11	182	17	1	245.3	215.92	333.57	132.74	226.18	176.48
3343	1069	1369	166	11	182	17	1	257.09	236.66	249.06	33.82	134.6	81.13
3344	1069	1369	166	11	182	17	1	345.11	476.01	467.04	164.2	263.29	213.77
3345	1069	1369	166	11	182	17	1	175.59	124.61	145.38	6.31	104.8	52.1
3346	1070	1370	166	11	177	17	2	372.19	280.05	379.44	38.8	174.52	80.35
3347	1070	1370	166	11	177	17	2	421.85	490.64	423.19	24.25	157.96	68.6
3348	1070	1370	166	11	177	17	2	202.47	272.01	243.29	62.97	199.61	105.54
3349	1070	1370	166	11	177	17	2	264.91	261.15	322.96	85.18	220.74	122.74
3350	1070	1370	166	11	177	17	2	289.08	274.99	248.13	-11.93	122.01	29.73
3351	1071	1371	171	11	196	16	1	153.54	213.28	242.45	126.58	188.79	206.8
3352	1071	1371	171	11	196	16	1	295.87	344.88	272.61	19.8	84.19	106.69
3353	1071	1371	171	11	196	16	1	344.35	449.53	358.24	64.37	135.28	151.76
3354	1071	1371	171	11	196	16	1	299.27	271.19	404.23	143.88	206.52	221.99
3355	1071	1371	171	11	196	16	1	281.91	556.35	395.03	157.65	228.05	237.86
3356	1072	1372	171	11	191	16	2	264.32	476.06	290.78	47.25	178.67	98.59
3357	1072	1372	171	11	191	16	2	266.95	249.74	296.46	56.39	189.01	109.15
3358	1072	1372	171	11	191	16	2	162.2	415.62	290.45	157.18	289.73	212.75
3359	1072	1372	171	11	191	16	2	384.92	371.33	473.82	121.37	257.08	173.16
3360	1072	1372	171	11	191	16	2	355.07	363.51	345.11	18.74	149.65	79.53
3361	1073	1373	171	11	186	16	1	94.98	183.99	125.61	78.01	138.25	116.76
3362	1073	1373	171	11	186	16	1	274.43	405.64	316.92	87.64	153.02	133.95
3363	1073	1373	171	11	186	16	1	5.29	356.16	173.67	209.52	272.34	249.42
3364	1073	1373	171	11	186	16	1	249.81	254.95	323.05	124.01	172.47	172.8
3365	1073	1373	171	11	186	16	1	281.47	229.47	275.64	35.48	97.16	77.56
3366	1074	1374	171	11	181	16	2	462.68	694.28	407.84	-23.13	92.78	28.87
3367	1074	1374	171	11	181	16	2	182.99	460.59	91.22	-60.99	51.34	-4.63
3368	1074	1374	171	11	181	16	2	368.43	443.25	505.89	169.28	277.44	220.6
3369	1074	1374	171	11	181	16	2	345.22	327.99	448.17	125.61	245.77	182.16
3370	1074	1374	171	11	181	16	2	225.28	341.06	331.79	133.28	253.37	189.82
3371	1075	1375	171	11	176	16	1	483.17	612.85	618.81	183.11	265.76	241.78
3372	1075	1375	171	11	176	16	1	199.25	158.87	222.28	57.38	134.78	120.52
3373	1075	1375	171	11	176	16	1	229.59	368.61	291.01	99.71	176.32	158.53
3374	1075	1375	171	11	176	16	1	332.58	278.35	261.29	-29.87	48.54	35.97
3375	1075	1375	171	11	176	16	1	270.93	412.69	217.06	-8.57	67.38	51.89
3376	1076	1376	152	12	151	11	2	360.36	324.8	458.51	123.11	221.04	204.86
3377	1076	1376	152	12	151	11	2	285.31	494.9	403.56	138.53	232.97	221.22
3378	1076	1376	152	12	151	11	2	265.1	277.44	237.03	0.57	102.57	82.68
3379	1076	1376	152	12	151	11	2	232.46	424.91	228.16	24.27	122.68	101.38
3380	1076	1376	152	12	151	11	2	366.1	295.19	447.73	111.48	204.77	191.01
3381	1077	1377	152	12	156	11	1	317.94	462.61	587.81	313.32	399.83	365.12
3382	1077	1377	152	12	156	11	1	367.45	525.77	575.4	248.6	341.99	297.82
3383	1077	1377	152	12	156	11	1	342.99	546.87	409.65	113.13	199.87	163.39
3384	1077	1377	152	12	156	11	1	167.87	150.13	297.86	175.11	275.08	230.4
3385	1077	1377	152	12	156	11	1	280.26	361.1	506.67	274.99	374.1	325.06
3386	1078	1378	152	12	161	11	2	315.93	447.62	306.71	12.08	147.65	78.04
3387	1078	1378	152	12	161	11	2	282.36	462.04	317.48	60.69	199.7	124.77
3388	1078	1378	152	12	161	11	2	292.39	386.18	408.55	135.82	271.32	204.65
3389	1078	1378	152	12	161	11	2	382.7	387.55	427.87	74.15	211.32	142.73
3390	1078	1378	152	12	161	11	2	382.43	439.87	453.01	96.86	241.73	160.9
3391	1079	1379	152	12	166	11	1	339.26	317.66	220.22	-77.98	25.92	-35.24
3392	1079	1379	152	12	166	11	1	223.35	298.3	206.46	25.72	128.98	70.92
3393	1079	1379	152	12	166	11	1	381.17	511.95	494.46	164.54	261.49	204.64
3394	1079	1379	152	12	166	11	1	282.34	435.55	320.08	75.59	186.91	112.36
3395	1079	1379	152	12	166	11	1	313.5	290.31	480.91	209.52	311.88	250.08
3396	1080	1380	152	12	171	11	2	340.54	438.96	345.79	33.09	165.62	76.4
3397	1080	1380	152	12	171	11	2	372.12	226.33	307.06	-30.11	95.83	17.72
3398	1080	1380	152	12	171	11	2	362.02	397.39	494.8	156.72	287.77	208.19
3399	1080	1380	152	12	171	11	2	467.99	512.6	450.35	14.06	149.79	55.81
3400	1080	1380	152	12	171	11	2	268.5	507.19	399.66	157.86	286.75	201.86
3401	1081	1381	157	12	152	12	1	236.63	249.95	205.46	10.73	102.35	90.25
3402	1081	1381	157	12	152	12	1	329.78	509.18	317.6	24.61	124.56	96.53
3403	1081	1381	157	12	152	12	1	322.64	535.97	267.02	-5.87	89.98	82.54
3404	1081	1381	157	12	152	12	1	419.71	347.03	474.13	102.57	194.52	179.62
3405	1081	1381	157	12	152	12	1	371.76	342.59	372.81	44.64	145.29	125.55
3406	1082	1382	157	12	157	12	2	284.11	509.15	376.87	122.19	217.23	192.64
3407	1082	1382	157	12	157	12	2	430.08	578.4	531.53	130.57	221.58	195.1
3408	1082	1382	157	12	157	12	2	425.51	378.88	418.76	21.01	121.15	84.83
3409	1082	1382	157	12	157	12	2	380.16	607.77	313.79	-39.51	50.58	30.08
3410	1082	1382	157	12	157	12	2	267.39	361.98	235.98	-0.71	90.92	60.46
3411	1083	1383	157	12	162	12	1	452.07	561.93	613.57	207.35	289.32	272.07
3412	1083	1383	157	12	162	12	1	240.85	453.01	357.85	162.08	246.91	225.58
3413	1083	1383	157	12	162	12	1	381.81	478.25	443.26	104.67	187.47	166.14
3414	1083	1383	157	12	162	12	1	377.47	547.76	474.46	137.44	219.44	208.84
3415	1083	1383	157	12	162	12	1	424.77	408.97	455.19	79.22	157.96	142.24
3416	1084	1384	157	12	167	12	2	190.67	327.27	395.46	239.99	375.77	303.75
3417	1084	1384	157	12	167	12	2	296.65	520.22	454.09	182.49	312.4	245.29
3418	1084	1384	157	12	167	12	2	376.8	343.06	381.53	35.97	169.54	107.78
3419	1084	1384	157	12	167	12	2	306.93	320.77	364.29	92.91	223.28	159.58
3420	1084	1384	157	12	167	12	2	279.31	380.92	280.21	29.87	166.68	95.3
3421	1085	1385	157	12	172	12	1	271.38	280.27	371.88	144.88	276.21	201.97
3422	1085	1385	157	12	172	12	1	294.39	416.99	385.4	133.8	267.34	192.12
3423	1085	1385	157	12	172	12	1	417.01	396.94	390.48	20.02	159.37	83.86
3424	1085	1385	157	12	172	12	1	370.81	426.32	406.18	81.88	219.02	143.84
3425	1085	1385	157	12	172	12	1	199.56	331.72	267.87	116.78	257.62	179.34
3426	1086	1386	162	12	153	13	2	288.43	350.74	353.96	88.54	176.45	158.64
3427	1086	1386	162	12	153	13	2	156.86	474.38	230.5	103.05	196.63	170.93
3428	1086	1386	162	12	153	13	2	209.55	329.03	192.84	3.73	89.08	73.93
3429	1086	1386	162	12	153	13	2	305.93	456.64	407.09	132.36	218.75	200.62
3430	1086	1386	162	12	153	13	2	428.3	630.86	638.56	232.7	314.66	306.63
3431	1087	1387	162	12	158	13	1	370.01	471.82	390.58	65.49	207.56	137.57
3432	1087	1387	162	12	158	13	1	298.64	389.22	266.37	12.54	151.88	90.12
3433	1087	1387	162	12	158	13	1	305.28	430.39	187.78	-76.11	66.77	-8.42
3434	1087	1387	162	12	158	13	1	226.41	380.37	403.3	217.01	357.04	288.39
3435	1087	1387	162	12	158	13	1	229.25	207.52	434.82	245.32	384.76	321.87
3436	1088	1388	162	12	163	13	2	263.8	365.25	476.42	241.65	356.75	285.94
3437	1088	1388	162	12	163	13	2	172.71	334.9	282.7	129.33	231.96	169.25
3438	1088	1388	162	12	163	13	2	376.06	293.68	519.5	172.37	281.44	216.32
3439	1088	1388	162	12	163	13	2	274.85	277.37	308.37	60.59	170.7	109.17
3440	1088	1388	162	12	163	13	2	240.72	349.19	378.79	165.36	288.6	202.14
3441	1089	1389	162	12	168	13	1	290.8	485.49	341.25	101.07	176.8	151.22
3442	1089	1389	162	12	168	13	1	327.36	538.34	423.53	144.79	213.1	190.56
3443	1089	1389	162	12	168	13	1	379.42	547.28	479.37	139.84	211.39	188.02
3444	1089	1389	162	12	168	13	1	142.08	330.19	133.03	23.66	92.2	77.19
3445	1089	1389	162	12	168	13	1	371.57	430.21	519.66	193.19	256.59	240.52
3446	1090	1390	162	12	173	13	2	249.19	175	352.26	123.33	222.83	172.26
3447	1090	1390	162	12	173	13	2	298	312.94	334.48	69.08	168.81	123.77
3448	1090	1390	162	12	173	13	2	242.73	192.48	285.7	76.21	177.47	126.23
3449	1090	1390	162	12	173	13	2	311.87	360.59	349.76	68.02	167.79	117.27
3450	1090	1390	162	12	173	13	2	329.03	404.27	561.2	262.57	365.35	314.14
3451	1091	1391	167	12	154	14	1	506.48	427.87	513.99	50.11	175.81	127.97
3452	1091	1391	167	12	154	14	1	212.55	364.81	169.04	-4.78	119.06	78.7
3453	1091	1391	167	12	154	14	1	386.05	479.73	394.56	59.53	182.66	140.61
3454	1091	1391	167	12	154	14	1	420.78	538.66	375.92	3.37	130.81	83.98
3455	1091	1391	167	12	154	14	1	215.15	330.47	339.52	163.39	285.58	247.11
3456	1092	1392	167	12	159	14	2	366.9	431.58	491.02	150.15	275.28	205.84
3457	1092	1392	167	12	159	14	2	212.58	231.66	261.35	68.85	191.98	125.21
3458	1092	1392	167	12	159	14	2	271.56	160.35	531.17	283.9	404.65	348.17
3459	1092	1392	167	12	159	14	2	297.93	416.71	234.2	-33.5	84.49	24.1
3460	1092	1392	167	12	159	14	2	172.33	393.77	59.32	-82.93	46.67	-23.99
3461	1093	1393	167	12	164	14	1	218.3	227.51	292.71	116.66	222.5	158.31
3462	1093	1393	167	12	164	14	1	318.61	424.75	272.08	2.21	114.83	38.27
3463	1093	1393	167	12	164	14	1	116.46	-23.28	220.38	144.33	245.52	188.4
3464	1093	1393	167	12	164	14	1	283.73	385.18	357.01	116.41	219.41	159.42
3465	1093	1393	167	12	164	14	1	110.46	126.71	275.72	215.45	322.31	258.43
3466	1094	1394	167	12	169	14	2	417.27	462.72	390.12	-6.23	103.72	74.89
3467	1094	1394	167	12	169	14	2	276.35	284.83	342.93	99.92	211.9	176.96
3468	1094	1394	167	12	169	14	2	255.25	167.48	101.88	-133.08	-14.96	-56.14
3469	1094	1394	167	12	169	14	2	248.99	553.98	272.87	56.17	170.86	133.8
3470	1094	1394	167	12	169	14	2	273.5	428.26	272.86	29.12	152.61	107.48
3471	1095	1395	167	12	174	14	1	340.3	502.17	483.85	186.19	297.31	232.57
3472	1095	1395	167	12	174	14	1	290.06	287.75	442.05	188.79	307.92	237.48
3473	1095	1395	167	12	174	14	1	323.59	471.02	321.49	41.64	161.96	97.5
3474	1095	1395	167	12	174	14	1	336.63	401.78	464.71	174.21	297.46	223.91
3475	1095	1395	167	12	174	14	1	280.03	270.66	217.96	-15.03	102.53	41.77
3476	1096	1396	172	12	155	15	2	129.74	147.01	228.63	124.52	205.28	170.29
3477	1096	1396	172	12	155	15	2	228.06	360.85	272.93	66.67	153.22	106.47
3478	1096	1396	172	12	155	15	2	287.1	318.54	463.17	202.33	290.75	247.78
3479	1096	1396	172	12	155	15	2	182.15	44.43	321.69	166.06	247.23	210.42
3480	1096	1396	172	12	155	15	2	179.75	452.65	140.18	-9.29	74.83	29.78
3481	1097	1397	172	12	160	15	1	223.34	337.05	326.43	142.21	250.95	199.87
3482	1097	1397	172	12	160	15	1	258.95	226.34	205.98	-12.53	101.77	55.88
3483	1097	1397	172	12	160	15	1	344.2	413.82	382.25	77.73	191.99	141.97
3484	1097	1397	172	12	160	15	1	250.45	295.39	354.99	147.32	265.91	208.24
3485	1097	1397	172	12	160	15	1	313.8	432.25	372.79	95.6	209.93	157.22
3486	1098	1398	172	12	165	15	2	325.13	490.77	251.47	-45.52	46.3	1.44
3487	1098	1398	172	12	165	15	2	251.27	394.44	407.41	183.23	273.31	235.15
3488	1098	1398	172	12	165	15	2	127.85	191.81	310.64	210.8	301.29	266.71
3489	1098	1398	172	12	165	15	2	235.32	363.69	109.73	-103.57	-12.96	-43.11
3490	1098	1398	172	12	165	15	2	81.61	164.79	178.24	135.45	229.48	184.45
3491	1099	1399	172	12	170	15	1	202.08	219.65	304.45	145.22	270.78	217.08
3492	1099	1399	172	12	170	15	1	245.29	379.8	126.9	-67.2	66.48	-0.83
3493	1099	1399	172	12	170	15	1	479.69	520.5	483.62	44.61	175.31	108.44
3494	1099	1399	172	12	170	15	1	363.17	382.88	383.22	65.53	201.63	134.18
3495	1099	1399	172	12	170	15	1	267.74	183.04	520.44	297.65	434.87	369.98
3496	1100	1400	172	12	175	15	2	338.29	419.64	281.75	-36.26	92.63	35.2
3497	1100	1400	172	12	175	15	2	371.92	590.35	501.12	154.04	283.93	221.01
3498	1100	1400	172	12	175	15	2	245.24	390.18	439.53	223.78	349.92	291.89
3499	1100	1400	172	12	175	15	2	283.17	300.47	415	155.2	294.98	228.82
3500	1100	1400	172	12	175	15	2	138.73	116.03	71.43	-46.37	81.15	21.98
3501	1051	1401	153	13	200	20	1	200.06	297.55	385.2	230.89	308.88	305.74
3502	1051	1401	153	13	200	20	1	236.06	372.87	378.59	181.64	263.18	256.57
3503	1051	1401	153	13	200	20	1	178.79	173.66	339.97	193.91	281.39	276.85
3504	1051	1401	153	13	200	20	1	354.37	502.45	429.04	114.32	198.58	192.44
3505	1051	1401	153	13	200	20	1	229.73	303.51	310.45	128.47	212.09	190.81
3506	1052	1402	153	13	195	20	2	322.75	361.42	196.35	-96.15	43.22	-45.3
3507	1052	1402	153	13	195	20	2	274.2	370.87	386.59	142.1	280.39	185.34
3508	1052	1402	153	13	195	20	2	241.35	359.38	313.23	91.71	230.14	133.08
3509	1052	1402	153	13	195	20	2	346.51	362.52	400.83	82.49	221.45	133.46
3510	1052	1402	153	13	195	20	2	374.79	561.06	550.19	201.92	340.68	241.69
3511	1053	1403	153	13	190	20	1	360.73	370.45	473.81	160.66	257.13	231.06
3512	1053	1403	153	13	190	20	1	259.78	202.09	225.32	1.13	92.91	75.18
3513	1053	1403	153	13	190	20	1	279.88	358.3	361.86	121.59	222.18	184.91
3514	1053	1403	153	13	190	20	1	309.46	434.92	482.21	209.58	310.85	281.77
3515	1053	1403	153	13	190	20	1	251.05	403.97	251.63	44.87	143.03	113.17
3516	1054	1404	153	13	185	20	2	287.02	514.43	472.81	206.18	332.74	262.07
3517	1054	1404	153	13	185	20	2	313.44	373.35	372.31	84.86	215.52	146.51
3518	1054	1404	153	13	185	20	2	259.47	315.06	411.23	182.16	310.99	245.71
3519	1054	1404	153	13	185	20	2	264.52	366.92	342.57	110.9	239.44	169.73
3520	1054	1404	153	13	185	20	2	288.05	414.82	280.66	19.56	148.55	76.89
3521	1055	1405	153	13	180	20	1	338.65	535.55	394.98	102.34	171.6	181.74
3522	1055	1405	153	13	180	20	1	184.5	278.3	191.67	46.33	115.17	130.91
3523	1055	1405	153	13	180	20	1	319.27	416.39	294.64	21.64	90.97	97.43
3524	1055	1405	153	13	180	20	1	415.76	613.15	434.55	60.54	135.76	136.96
3525	1055	1405	153	13	180	20	1	397.31	555.17	573.66	224.21	292.01	307.64
3526	1056	1406	158	13	199	19	2	145.48	249.51	256.03	135.95	221.97	180.5
3527	1056	1406	158	13	199	19	2	363.54	437.22	495.59	162.46	244.49	203.25
3528	1056	1406	158	13	199	19	2	347.15	260.01	171.66	-142.2	-53.68	-99.13
3529	1056	1406	158	13	199	19	2	128.39	149.25	146.88	40.92	128.21	80.62
3530	1056	1406	158	13	199	19	2	360.01	358.64	528.63	194.76	280.77	238.21
3531	1057	1407	158	13	194	19	1	261.67	386.23	313.99	98.45	167.91	175.42
3532	1057	1407	158	13	194	19	1	243.28	480.52	238.69	40.89	111.82	117.2
3533	1057	1407	158	13	194	19	1	198.79	218.03	358.03	196.63	267.9	277.54
3534	1057	1407	158	13	194	19	1	270.91	429.38	359.2	121.98	193.84	201.9
3535	1057	1407	158	13	194	19	1	163.26	350.21	88.99	-31.11	42.58	54.32
3536	1058	1408	158	13	189	19	2	411.46	592.62	630.62	246.02	356.14	328.12
3537	1058	1408	158	13	189	19	2	196.23	280.39	477.47	305.66	422.2	381.22
3538	1058	1408	158	13	189	19	2	355.82	492.4	402.86	71.81	186.3	145.33
3539	1058	1408	158	13	189	19	2	409.94	539.01	537.75	163.38	276.53	244.47
3540	1058	1408	158	13	189	19	2	73.97	156.38	95.51	47.13	163.43	120.43
3541	1059	1409	158	13	184	19	1	296.13	244.06	262.92	11.52	130.41	68.69
3542	1059	1409	158	13	184	19	1	336.99	263.28	448.61	159.09	271.34	222.18
3543	1059	1409	158	13	184	19	1	129.1	167.71	319.13	235.85	350.97	296.17
3544	1059	1409	158	13	184	19	1	196.19	194.17	383.44	238.04	352.51	298.34
3545	1059	1409	158	13	184	19	1	153.14	222.5	253.24	144.31	259.19	206.72
3546	1060	1410	158	13	179	19	2	317.47	381.31	471.93	182.61	309.41	260.7
3547	1060	1410	158	13	179	19	2	179.49	264.89	280.59	131.11	257.47	206.4
3548	1060	1410	158	13	179	19	2	412.99	551.24	463.61	76.93	199.19	160.75
3549	1060	1410	158	13	179	19	2	216.44	372.78	261.34	75.5	209.59	154.74
3550	1060	1410	158	13	179	19	2	404.48	578.74	564.62	186.02	317.48	271.06
3551	1061	1411	163	13	198	18	1	179.51	241.34	288.74	148.87	221.12	212.67
3552	1061	1411	163	13	198	18	1	311.51	652.09	521.96	251.11	323.43	317.38
3553	1061	1411	163	13	198	18	1	315.33	550.79	388.59	115.1	185.64	185.85
3554	1061	1411	163	13	198	18	1	268.06	353.08	260.85	35.29	104.84	99.12
3555	1061	1411	163	13	198	18	1	431.3	539.63	457.01	65.76	135.15	132.5
3556	1062	1412	163	13	193	18	2	190.65	194.82	259.18	96.31	189.16	140.19
3557	1062	1412	163	13	193	18	2	301.23	381.62	279.46	-0.01	93.42	52.74
3558	1062	1412	163	13	193	18	2	227.34	286.74	178.85	-16.91	75.15	34.17
3559	1062	1412	163	13	193	18	2	232.55	390.21	284.83	78.35	167.8	128.63
3560	1062	1412	163	13	193	18	2	178.85	182.56	404.67	252.28	342.35	297.24
3561	1063	1413	163	13	188	18	1	360.21	537.83	519.89	203.78	266.88	254.15
3562	1063	1413	163	13	188	18	1	226.46	295.6	325.02	140.31	208.5	189.06
3563	1063	1413	163	13	188	18	1	220.99	363.65	268.54	92.92	157.83	146.65
3564	1063	1413	163	13	188	18	1	227.4	297.65	271.8	85.22	151.91	137.85
3565	1063	1413	163	13	188	18	1	177.83	385.01	130.73	-6.48	57.04	52.1
3566	1064	1414	163	13	183	18	2	340.12	455.33	387.46	70.03	169.17	137.95
3567	1064	1414	163	13	183	18	2	296.47	263.2	379.78	104.65	193.27	165.14
3568	1064	1414	163	13	183	18	2	174.67	354.95	179.24	28.85	118.48	95.63
3569	1064	1414	163	13	183	18	2	277.34	286.43	459.32	215.16	305.99	277.14
3570	1064	1414	163	13	183	18	2	237.09	321.59	327.9	119.55	210.93	184.66
3571	1065	1415	163	13	178	18	1	283.17	368.37	397.72	163.51	246.81	211.38
3572	1065	1415	163	13	178	18	1	322.2	417.96	367.48	89.7	183.47	127.93
3573	1065	1415	163	13	178	18	1	288.81	386.38	296.38	57.73	147.97	105.82
3574	1065	1415	163	13	178	18	1	250.14	378.19	372.79	162.48	253.59	201.44
3575	1065	1415	163	13	178	18	1	201.75	301.04	248.37	91.24	180.33	137.3
3576	1066	1416	168	13	197	17	2	240.86	259.11	408.85	194.04	266.2	254.88
3577	1066	1416	168	13	197	17	2	321.87	469.37	362.9	62.71	139.83	113.95
3578	1066	1416	168	13	197	17	2	288.27	366.37	276.91	17.77	96.05	76.47
3579	1066	1416	168	13	197	17	2	153.17	303.35	205.58	80.78	162.84	138.65
3580	1066	1416	168	13	197	17	2	161.18	230.01	144.14	11.05	91.06	67.88
3581	1067	1417	168	13	192	17	1	450.33	651	527.78	122.2	215.96	196.32
3582	1067	1417	168	13	192	17	1	309.59	396.64	458.16	195.71	291.55	271.8
3583	1067	1417	168	13	192	17	1	283.41	317.06	268.29	32.02	126.96	104.95
3584	1067	1417	168	13	192	17	1	333.97	515.2	340.62	44.94	132.8	120.83
3585	1067	1417	168	13	192	17	1	390.2	650.22	480.51	131.54	225.84	202.54
3586	1068	1418	168	13	187	17	2	225.73	287.67	286.82	89.65	190.73	145.13
3587	1068	1418	168	13	187	17	2	109.27	277.68	157.33	81.27	181.1	130.7
3588	1068	1418	168	13	187	17	2	181.09	343.39	245.66	90.72	189.02	149.86
3589	1068	1418	168	13	187	17	2	370.4	479.42	434.24	85.04	181.47	144.11
3590	1068	1418	168	13	187	17	2	191.51	298.63	342.72	177.07	273.09	225.76
3591	1069	1419	168	13	182	17	1	310.77	398.99	380	111.94	217.44	166.82
3592	1069	1419	168	13	182	17	1	221.09	255.28	183.66	9.83	108.06	70.24
3593	1069	1419	168	13	182	17	1	338.25	310.06	349.58	57.46	164.56	113.39
3594	1069	1419	168	13	182	17	1	176.33	184.8	352.27	215.9	317.91	271.63
3595	1069	1419	168	13	182	17	1	279.45	361.4	204.32	-37.31	55.59	18.97
3596	1070	1420	168	13	177	17	2	305.88	280.77	504.26	230.64	364.61	306.36
3597	1070	1420	168	13	177	17	2	264.4	319.72	355.01	117.75	248.33	202.5
3598	1070	1420	168	13	177	17	2	306.9	462.37	530.58	249.26	387.49	320.25
3599	1070	1420	168	13	177	17	2	242.97	308.61	362.13	151.08	283.03	226.29
3600	1070	1420	168	13	177	17	2	269.85	359.4	364.11	121	262.15	199.72
3601	1071	1421	173	13	196	16	1	231.47	371.49	311.94	122.13	189.3	195.47
3602	1071	1421	173	13	196	16	1	358.62	490.47	362.46	43.66	118.59	116.5
3603	1071	1421	173	13	196	16	1	332.6	580.64	479.82	183.73	254.1	253.15
3604	1071	1421	173	13	196	16	1	318.86	304.05	262.68	-8.12	66.27	64.7
3605	1071	1421	173	13	196	16	1	222.75	337.78	171.87	-11.01	59.36	58.12
3606	1072	1422	173	13	191	16	2	397.54	414.6	589.57	221.35	346.6	301.38
3607	1072	1422	173	13	191	16	2	196.13	373.58	265.36	93.75	222.5	157.78
3608	1072	1422	173	13	191	16	2	352.02	447.45	420.56	91.89	222.19	158.6
3609	1072	1422	173	13	191	16	2	431.32	476.31	596.79	194.99	322.8	265.41
